id_posisi,posisi,deskripsi_posisi,jumlah_kuota,jumlah_terdaftar,status_posisi,nama_perusahaan,nama_provinsi,nama_kabupaten,alamat_perusahaan,logo,government_agency_name,sub_government_agency_name,tanggal_pendaftaran_awal,tanggal_pendaftaran_akhir,tanggal_mulai,tanggal_selesai,program_studi,jenjang,competition_ratio,days_to_deadline,skills_extracted,skills_score,is_data_related,freshness_score,quota_score,competition_score,priority_score,rank
a048b59c-951c-445f-a91c-4afaa30ede8e,Sales Admin HR,"Sales Management Intern (Magang Manajemen Penjualan)
Lokasi: Jakarta
Divisi: Sales & Marketing
Jenis Pekerjaan: Magang (Internship)
Jenjang Pendidikan: Minimal Semester 5 dari jurusan Manajemen, Pemasaran, Teknik Mesin, Teknik Industri, atau semua jurusan dengan minat besar di bidang penjualan alat berat.
Tentang Pekerjaan:
Bergabunglah sebagai Sales Management Intern dan rasakan dinamika dunia penjualan di industri alat berat yang kompetitif. Kamu akan belajar langsung dari tim sales kami yang handal tentang strategi menjual produk-produk high-value, membangun hubungan dengan klien, dan menganalisis pasar. Posisi ini cocok untukmu yang menyukai tantangan, target, dan memiliki jiwa entrepreneur.
Tanggung Jawab Utama:
•	Dukungan Administrasi Penjualan:
o	Membantu mengelola database prospek dan pelanggan di sistem CRM.
o	Membantu menyiapkan penawaran (quotation), proposal, dan kontrak penjualan.
o	Melakukan tracking status penawaran dan order yang sedang berjalan.
•	Analisis Pasar & Kompetitor:
o	Membantu mengumpulkan data pasar, tren industri alat berat, dan aktivitas kompetitor.
o	Membantu membuat laporan dan presentasi sederhana berdasarkan data yang dikumpulkan.
•	Dukungan untuk Tim Sales:
o	Berkoordinasi dengan divisi internal (logistik, servis) untuk mendukung proses penjualan.
o	Membantu dalam persiapan materi promosi dan event penjualan (exhibition, open house).
o	Mendampingi sales dalam kunjungan ke pelanggan atau pameran (jika memungkinkan).
•	Manajemen Hubungan Pelanggan:
o	Membantu melakukan follow-up telepon atau email kepada calon pelanggan.
o	Membantu dalam pengumpulan feedback dari pelanggan.
Kualifikasi yang Dibutuhkan:
•	Mahasiswa aktif Strata 1 (S1) minimal semester 5 dari semua jurusan.
•	Memiliki ketertarikan yang kuat pada dunia sales, marketing, dan alat berat.
•	Memiliki kemampuan komunikasi, negosiasi, dan presentasi yang baik.
•	Percaya diri, gigih, dan berorientasi pada target.
•	Menguasai Microsoft Office dengan baik.
•	Memiliki kemampuan analisis data yang dasar.
•	Kemampuan bahasa Inggris merupakan nilai plus.
•	Untuk jurusan teknik (Mesin/Industri): Pemahaman dasar tentang alat berat akan menjadi keunggulan kompetitif.
Apa yang Kamu Dapatkan:
•	Pengalaman langsung di garis depan bisnis perusahaan alat berat terkemuka.
•	Pemahaman tentang strategi penjualan B2B (Business-to-Business) yang kompleks.
•	Pelatihan produk dan soft-skill selling dari tim sales profesional.
•	Jaringan profesional di industri konstruksi dan pertambangan.
•	Sertifikat magang setelah program selesai.",15,21,Terverifikasi,Sany Heavy Industry Indonesia,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,"JL. ANGKASA NO. 1-3 GUNUNG SAHARI UTARA, SAWAH BESAR",,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'e3668d6d-acab-4f65-8d20-262e73fe8f36', 'title': 'Manajemen Pemasaran'}]",['Sarjana'],1.4,,['analisis data' 'analisis pasar' 'komunikasi' 'presentasi'],0.5554395126196693,True,0.0,0.5008426455425469,0.40476190476190477,0.40329671510875803,11
a04881a7-59cb-47ed-b015-6ff80d58bcd5,Validasi dan Pengolah Data,"Deskripsi Tugas :
1. Melakukan pendataan lapangan mengenai potensi perpasaran di unit-unit pasar
2. Memverifikasi seluruh hasil pendataan
3. Melakukan analisis dan pengolahan data
4. Membuat laporan hasil analisis

Kualifikasi :
1. Mampu mengoperasikan software Minitab dan SPSS
2. Menguasai bahasa pemrograman Python
3. Memiliki kemampuan Ms Office (Excel, Word, PowerPoint)
4. Mampu menggunakan aplikasi visualisasi data (Looker, Power BI, dll)
5. Membawa alat kerja pribadi (laptop dan kendaraan bermotor)",6,51,Terverifikasi,Pasar Surya,JAWA TIMUR,KOTA SURABAYA,JL. MANYAR KERTOARJO V/2,https://wlkp-assets.kemnaker.go.id/companies/2325652e-f919-4d63-a1c8-2f87ada22c2c/61568be8a972f.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '689c292f-0f48-4b88-93ff-695196c71acb', 'title': 'Statistik'}
 {'id': 'e4ba2e56-2f50-4476-9e97-9557598851d2', 'title': 'Statistika Bisnis'}
 {'id': '1bc51bba-ad9a-41fc-9b1a-9647b87788a4', 'title': 'Sains Data'}
 {'id': 'eb32519f-3ca3-4918-accb-d8102338300c', 'title': 'Matematika'}]",['Sarjana' 'Diploma'],8.5,,['excel' 'power bi' 'python' 'validasi'],0.8887728459530027,True,0.0,0.14488202537480036,0.0870032223415682,0.4018861879244748,12
a04e5947-6dec-4ebd-a3b8-fd7d7ce0effb,SOCIAL MEDIA SPECIALIST,"Mengelola, mengembangkan, dan mengoptimalkan media sosial perusahaan untuk meningkatkan engagement, awareness, dan konversi.

Tugas dan Tanggung Jawab:
Membuat strategi konten sesuai target audiens dan tren terkini.
Mengelola akun media sosial (Instagram, Facebook, TikTok, YouTube, dsb).
Membuat caption, konsep visual, serta jadwal posting.
Memantau insight, menganalisis performa konten, dan membuat laporan bulanan.
Berkolaborasi dengan tim desain dan marketing untuk kampanye digital.

Kualifikasi:
Minimal pendidikan D3/S1 di bidang Komunikasi, Marketing, Desain, atau sejenisnya.
Menguasai copywriting dan pembuatan konten digital.
Paham algoritma dan tren media sosial terkini.
Kreatif, komunikatif, dan terbiasa dengan target.",8,0,Terverifikasi,Kinarya Surya Utama,JAWA TENGAH,KAB. BREBES,Jalan KH Ahmad Dahlan Nomor 72,https://wlkp-assets.kemnaker.go.id/companies/478cb927-1916-4f06-90c2-2f7cf9b6a4d0/690ee064e1fa8.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '2c1f894d-16df-471c-abe7-6939d132c6b0', 'title': 'Komunikasi'}
 {'id': '9808ccda-82eb-47cd-a2e5-78d6baf95192', 'title': 'Pemasaran Digital'}
 {'id': 'e2843b4a-1c93-44b9-bafd-c667c91efd9c', 'title': 'Desain Media'}
 {'id': 'e90b7fe8-f4a5-4a1c-85f8-e929004b29e1', 'title': 'Desain Grafis'}]",['Diploma' 'Sarjana'],0.0,,['insight' 'komunikasi'],0.3704090513489991,False,0.0,0.2530958374291888,1.0,0.39878278802543743,13
a04cafdb-ae56-44a8-93e3-13ddff7f2464,SOCIAL MEDIA SPECIALIST,"Mengelola, mengembangkan, dan mengoptimalkan media sosial perusahaan untuk meningkatkan engagement, awareness, dan konversi.

Tugas dan Tanggung Jawab:
Membuat strategi konten sesuai target audiens dan tren terkini.
Mengelola akun media sosial (Instagram, Facebook, TikTok, YouTube, dsb).
Membuat caption, konsep visual, serta jadwal posting.
Memantau insight, menganalisis performa konten, dan membuat laporan bulanan.
Berkolaborasi dengan tim desain dan marketing untuk kampanye digital.

Kualifikasi:
Minimal pendidikan D3/S1 di bidang Komunikasi, Marketing, Desain, atau sejenisnya.
Menguasai copywriting dan pembuatan konten digital.
Paham algoritma dan tren media sosial terkini.
Kreatif, komunikatif, dan terbiasa dengan target.",9,1,Terverifikasi,Kuasa Triehans Semesta,JAWA TENGAH,KAB. BREBES,JALAN YOS SUDARSO KOMPLEKS ISLAMIC CENTRE BREBES BLOK SAPPHIRE NOMOR 07,https://wlkp-assets.kemnaker.go.id/companies/cd191df5-ce57-4ce5-92df-7def480f9fcd/690b1fc01b3bc.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '2c1f894d-16df-471c-abe7-6939d132c6b0', 'title': 'Komunikasi'}
 {'id': 'e12302ac-c8dc-4d0a-90a7-402f6fafd27e', 'title': 'Manajemen Pemasaran/Marketing'}
 {'id': 'e90b7fe8-f4a5-4a1c-85f8-e929004b29e1', 'title': 'Desain Grafis'}
 {'id': 'e2843b4a-1c93-44b9-bafd-c667c91efd9c', 'title': 'Desain Media'}]",['Diploma' 'Sarjana'],0.1111,,['insight' 'komunikasi'],0.3704090513489991,False,0.0,0.2984631612129452,0.8979683674387765,0.387449926269944,14
a048b96f-ce57-4565-b311-ffb1d254f438,Mandarin Speaker Intern,"Intern Mandarin Speaker (Magang dengan Kemampuan Bahasa Mandarin)
Lokasi: Jakarta
Divisi: Akan disesuaikan dengan kebutuhan bisnis (seperti Sales, Procurement, Project Management, atau Assistant to Director)
Jenis Pekerjaan: Magang (Internship)
Jenjang Pendidikan: Minimal Semester 5 dari semua jurusan.
Tentang Pekerjaan:
Kami mencari mahasiswa/i yang fasih dalam Bahasa Mandarin untuk bergabung sebagai Intern Mandarin Speaker. Posisi strategis ini dirancang untuk memanfaatkan kemampuan bahasa Anda sebagai jembatan komunikasi antara tim lokal Indonesia dan tim pusat atau mitra bisnis dari Tiongkok. Anda akan ditempatkan di divisi yang membutuhkan intensitas komunikasi lintas budaya yang tinggi, memberikan Anda pengalaman unik dan eksposur langsung dalam lingkungan perusahaan multinasional yang dinamis.
Tanggung Jawab Utama:
•	Penerjemahan dan Interpretasi:
o	Menerjemahkan dokumen bisnis (email, presentasi, kontrak, manual teknis) dari Bahasa Indonesia ke Mandarin dan sebaliknya.
o	Melakukan interpretasi (lisan) dalam pertemuan internal, telekonferensi, atau kunjungan tamu dari Tiongkok.
•	Koordinasi dan Komunikasi:
o	Menjadi penghubung komunikasi yang efektif antara staf lokal dan ekspatriat atau tim dari SANY Group di Tiongkok.
o	Membantu dalam koordinasi proyek atau tugas yang melibatkan kedua belah pihak untuk memastikan kelancaran arus informasi.
•	Dukungan Administrasi dan Operasional:
o	Mendukung divisi yang ditugaskan (seperti Sales, Procurement, GA) dengan tugas-tugas administrasi yang membutuhkan bahasa Mandarin.
o	Membantu dalam mempersiapkan materi rapat, laporan, dan presentasi dalam kedua bahasa.
•	Dukungan untuk Kunjungan dan Acara:
o	Mendampingi dan membantu delegasi dari Tiongkok selama kunjungan mereka, termasuk sebagai pendamping dan penerjemah.
o	Mendukung penyelenggaraan acara atau meeting yang melibatkan pihak berbahasa Mandarin.
Kualifikasi yang Dibutuhkan:
•	Mahasiswa aktif Strata 1 (S1) minimal semester 5 dari semua jurusan.
•	Kemampuan Bahasa Mandarin yang FASIH (lisan dan tulisan) merupakan SYARAT UTAMA.
o	Kemampuan setara dengan HSK 4 atau di atasnya sangat diutamakan.
o	Mampu menerjemahkan dan melakukan interpretasi dengan akurat.
•	Kemampuan Bahasa Inggris yang baik (nilai plus).
•	Terampil dalam menggunakan Microsoft Office (Word, Excel, PowerPoint).
•	Memiliki kemampuan komunikasi interpersonal yang baik dan percaya diri.
•	Dapat bekerja secara mandiri maupun dalam tim.
•	Memiliki sikap proaktif, teliti, dan berorientasi pada detail.
Nilai Plus:
•	Memiliki pemahaman atau ketertarikan pada budaya bisnis Tiongkok.
•	Memiliki pengetahuan dasar tentang dunia teknik, alat berat, atau manufaktur.
Apa yang Kamu Dapatkan:
•	Pengalaman berharga sebagai penghubung komunikasi dalam lingkungan bisnis multinasional yang sesungguhnya.
•	Peningkatan signifikan dalam kemampuan bahasa Mandarin profesional dan bisnis.
•	Eksposur langsung kepada manajemen level atas dan proses bisnis strategis.
•	Mentoring dari profesional yang berpengalaman.
•	Jaringan profesional yang luas di industri alat berat.
•	Sertifikat magang setelah program selesai.",10,0,Terverifikasi,Sany Heavy Industry Indonesia,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,"JL. ANGKASA NO. 1-3 GUNUNG SAHARI UTARA, SAWAH BESAR",,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '40a8bcf2-67dd-4ee2-8df2-caab6a0a1f7b', 'title': 'Sastra Cina'}
 {'id': '27f828fc-c4b1-493b-92d5-ce4f9f37eef1', 'title': 'Bahasa Mandarin'}
 {'id': '09994878-6a02-4ced-be13-9f67b7d3cfe7', 'title': 'Pendidikan Bahasa Mandarin'}]",['Diploma'],0.0,,['excel' 'komunikasi' 'presentasi'],0.29625761531766753,True,0.0,0.33950289758926994,1.0,0.38640362564492103,15
a052ae27-6e06-442f-a3ac-d31b6f185ce6,data analyst,"Tugas seorang data analyst meliputi mengumpulkan, membersihkan, menganalisis, dan menginterpretasikan data untuk menghasilkan wawasan dan mendukung pengambilan keputusan bisnis. Mereka menyajikan temuan ini melalui visualisasi dan laporan yang mudah dipahami, serta berkolaborasi dengan tim lain untuk memberikan rekomendasi. 
Tugas-tugas utama data analyst:
Mengumpulkan dan mengelola data: Mengambil data dari berbagai sumber seperti database, survei, atau API, lalu memastikan data tersebut akurat, lengkap, dan relevan.
Membersihkan dan menyiapkan data: Memproses data mentah untuk menghapus duplikasi, memperbaiki kesalahan, dan menstandarisasi format agar siap dianalisis.
Melakukan analisis data: Menggunakan metode statistik untuk menemukan pola, tren, dan hubungan dalam data. Analisis ini bisa berupa deskriptif (menjelaskan apa yang terjadi) atau diagnostik (mengapa hal itu terjadi).
Visualisasi dan pelaporan data: Menyajikan hasil analisis dalam bentuk visualisasi seperti grafik dan dashboard, serta menyusun laporan yang mudah dipahami oleh tim manajemen dan pemangku kepentingan.
Memberikan rekomendasi bisnis: Berdasarkan temuan analisis, memberikan saran yang dapat ditindaklanjuti untuk meningkatkan kinerja bisnis.
Berkolaborasi dengan tim lain: Bekerja sama dengan departemen lain seperti pemasaran, keuangan, dan pengembangan produk untuk mengidentifikasi peluang dan memecahkan masalah",7,13,Terverifikasi,Mukti Lintas Media,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,JL.RAYA BATU AMPAR III NO.8,https://wlkp-assets.kemnaker.go.id/companies/36dc4f0d-5915-428e-845d-108f8f685f8b/6911aa5625128.jpeg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '1bc51bba-ad9a-41fc-9b1a-9647b87788a4', 'title': 'Sains Data'}
 {'id': 'cecac2a6-023a-411a-9491-a4ee3a33a65e', 'title': 'Administrasi Pendidikan'}
 {'id': '1bffbbf1-a267-4c9e-a012-702f5cd1fa27', 'title': 'Fisika'}
 {'id': '31266e15-132e-412e-bae5-60c31e2d3399', 'title': 'Pendidikan Matematika'}
 {'id': 'eb32519f-3ca3-4918-accb-d8102338300c', 'title': 'Matematika'}]",['Diploma' 'Sarjana'],1.8571,,['analisis data' 'dashboard' 'statistik'],0.6666666666666666,True,0.0,0.202379484329602,0.3367400511007665,0.37449057375274036,16
a0480b84-54a0-454a-ab69-1b46bf2b50ae,Perawat (NERS),"Pendidikan minimal Profesi Ners, memahami standar pelayanan keperawatan di RS, memiliki STR, bersedia mengikuti seluruh ketentuan, jadwal, dan peraturan yang berlaku di RS, memiliki asuransi kesehatan dan kecelakaan selama magang, berkelakuan baik, displin, dan memiliki etika profesi yang baik, memahami standar keselamatan pasien",50,8,Terverifikasi,Rumah Sakit Umum Dr. H. Koesnadi Kabupaten Bondowoso,JAWA TIMUR,KAB. BONDOWOSO,Jl. Kapten Piere Tendean No. 03,https://wlkp-assets.kemnaker.go.id/companies/740aa2a1-ce33-4f58-83d2-d32ddd56fc4c/6909e90fa935f.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'f6970c1c-0cea-4d3d-89cb-179b98749d41', 'title': 'keperawatan'}]",['Sarjana'],0.16,,[],0.0,False,0.0,1.0,0.8592540464461648,0.371850809289233,17
a049e672-73ba-4a8f-9fee-b882b0a3451f,Perawat Ahli Pertama (NERS),"- Memiliki STR NERS aktif. 
- Melakukan pengkajian keperawatan lanjutan pada individu
- Merumuskan diagnosis keperawatan pada individu
- Menyusun rencana tindakan keperawatan pada individu (merumuskan, menetapkan tindakan)
- Melakukan komunikasi terapeutik dalam pemberian asuhan keperawatan",38,1,Terverifikasi,Rumah Sakit Umum Pusat Dr. Wahidin Sudirohusodo Makassar,SULAWESI SELATAN,KOTA MAKASSAR,Jalan Perintis Kemerdekaan Km. 11,https://maganghub.kemnaker.go.id/be/v1/storage/uploads/logo/2025/11/CUB3cFqBenWx08weEmVZzQLBDCzLk7xJzLoFNzvc.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '9c45e738-34b0-48d4-90ff-e9ac9cade490', 'title': 'Keperawatan'}
 {'id': '1b10c018-7e0a-4f55-9d0d-07ffdbc1b12b', 'title': 'Keperawatan'}]",['Sarjana'],0.0263,,['komunikasi'],0.0,False,0.0,0.8844878552143074,0.9738509844159821,0.37166776792605793,18
a0488748-015a-4c30-92e3-8e1a47967350,Back office / Area Balikpapan,"1.	Memastikan terpenuhinya korespondensi Unit Kerja kepada pihak eksternal Bank
2.	Memastikan tersedianya laporan pemenuhan SLA dokumen seluruh bagian.
3.	Memastikan terpenuhinya tata tertib korespondensi Bank.
4.	Memastikan seluruh dokumen korespondensi internal dan eksternal terpelihara dengan baik.
5.	Memastikan data sesuai saat melakukan input dan validasi
6.	Memastikan administrasi sesuai dengan standar",50,93,Terverifikasi,Bank Syariah Indonesia,KALIMANTAN TIMUR,KAB. KUTAI TIMUR,"Jl. Jend. Sudirman No. 330, Balikpapan, Kalimantan Timur.",,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '44c12a8c-7a88-47ea-87fb-0e7202a1390d', 'title': 'Administrasi'}]",['Sarjana'],1.86,,['validasi'],0.25918189730200175,False,0.0,1.0,0.3363779078064792,0.3709483404820966,19
a04c5f9e-0fd5-48ca-bd6f-50f4322f4214,Perawat,"Memberikan pelayanan keperawatan yang aman, efektif, dan humanis kepada pasien, mendukung proses penyembuhan, serta menjaga kualitas pelayanan kesehatan sesuai standar profesi dan prosedur rumah sakit. Pengembangan Layanan",75,13,Terverifikasi,Rumah Sakit Umum Pusat Prof. Dr. I.G.N.G. Ngoerah Denpasar,BALI,KOTA DENPASAR,"Jl. Diponegoro, Dauh Puri Klod, Kec. Denpasar Bar., Kota Denpasar, Bali",https://maganghub.kemnaker.go.id/be/v1/storage/uploads/logo/2025/11/egtliEMCSK80eKiyrflRktb0p1nGqGbepF5BIZK7.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '74377bd7-0efe-4e39-aae1-c79cbb55fc2a', 'title': 'Ilmu Keperawatan'}]",['Sarjana'],0.1733,,[],0.0,False,0.0,1.0,0.8492825920959025,0.36985651841918055,20
a04e7cd0-3ff6-43ab-bb41-7a188b0ee80e,SOCIAL MEDIA SPECIALIST,"Mengelola, mengembangkan, dan mengoptimalkan media sosial perusahaan untuk meningkatkan engagement, awareness, dan konversi.

Tugas dan Tanggung Jawab:
Membuat strategi konten sesuai target audiens dan tren terkini.
Mengelola akun media sosial (Instagram, Facebook, TikTok, YouTube, dsb).
Membuat caption, konsep visual, serta jadwal posting.
Memantau insight, menganalisis performa konten, dan membuat laporan bulanan.
Berkolaborasi dengan tim desain dan marketing untuk kampanye digital.

Kualifikasi:
Minimal pendidikan D3/S1 di bidang Komunikasi, Marketing, Desain, atau sejenisnya.
Menguasai copywriting dan pembuatan konten digital.
Paham algoritma dan tren media sosial terkini.
Kreatif, komunikatif, dan terbiasa dengan target.",18,16,Terverifikasi,Kejora Inti Karya,JAWA TENGAH,KOTA TEGAL,Jalan A Syukur 33,,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '2c1f894d-16df-471c-abe7-6939d132c6b0', 'title': 'Komunikasi'}
 {'id': 'e2843b4a-1c93-44b9-bafd-c667c91efd9c', 'title': 'Desain Media'}
 {'id': 'e90b7fe8-f4a5-4a1c-85f8-e929004b29e1', 'title': 'Desain Grafis'}
 {'id': '9808ccda-82eb-47cd-a2e5-78d6baf95192', 'title': 'Pemasaran Digital'}]",['Diploma' 'Sarjana'],0.8889,,['insight' 'komunikasi'],0.3704090513489991,False,0.0,0.5748398749565844,0.5198047454462753,0.3670925446201716,21
a0479b24-15db-419c-8516-648d6500f263,Production Control Intern,"Membantu tim Production Control dalam melakukan perencanaan dan penjadwalan produksi, melakukan analisis data terkait efisiensi produksi.

Program Studi:
•	Teknik Industri
•	Manajemen Operasi
•	Teknik Mesin

Kriteria Hard Skills:
•	Microsoft Excel (pivot, formula dasar, data summary)
•	Basic understanding of production planning / scheduling
•	Data analysis and reporting
•	Basic knowledge in inventory or supply chain management

Kriteria Soft Skills:
•	Analytical thinking & problem-solving
•	Detail-oriented
•	Good communication & coordination skill
•	Able to work under tight schedule
•	English proficiency is a plus",5,66,Terverifikasi,Bridgestone Tire Indonesia,JAWA BARAT,KAB. KARAWANG,"KAWASAN INDUSTRI SURYA CIPTA, JL. SURYA UTAMA KAV. 8-13",https://wlkp-assets.kemnaker.go.id/companies/98b29f9c-40b5-47e7-bc9f-4ce50488442b/5d75b2c318574.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '1f689063-dea5-4f2d-9f81-f6bbc67aaf54', 'title': 'Teknik  Industri'}
 {'id': 'efe8aadb-f7ed-42ab-b1cc-b94dc0862d13', 'title': 'Teknik Logistik'}
 {'id': '21442969-5763-4416-bb8d-56a80e55ada9', 'title': 'Teknik Mesin'}
 {'id': 'f143ceae-2c51-40f5-aa92-831c8564b258', 'title': 'Manajemen Logistik'}]",['Sarjana' 'Diploma'],13.2,,['analisis data' 'excel' 'reporting'],0.8518711923411663,True,0.0,0.07850608027292291,0.0514515665421098,0.36674000629947306,22
a046ac6d-0b15-4e4c-8bda-8dcf0a16384a,Back Office - Region Jakarta 2,"1.	Memastikan terpenuhinya korespondensi Unit Kerja kepada pihak eksternal Bank
2.	Memastikan tersedianya laporan pemenuhan SLA dokumen seluruh bagian.
3.	Memastikan terpenuhinya tata tertib korespondensi Bank.
4.	Memastikan seluruh dokumen korespondensi internal dan eksternal terpelihara dengan baik.
5.	Memastikan data sesuai saat melakukan input dan validasi
6.	Memastikan administrasi sesuai dengan standar",50,102,Terverifikasi,Bank Syariah Indonesia,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,"Gedung The Tower, Jl. Gatot Subroto No. 27 Kelurahan Karet Semanggi, Kecamatan Setiabudi,  Jakarta Selatan 12930",https://wlkp-assets.kemnaker.go.id/companies/5356aab7-359f-442e-a283-f649a33df44d/648df843ce4df.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '2f6440b7-d057-40e7-bce1-9a4cf73f441d', 'title': 'Manajemen'}
 {'id': 'c13ae920-a48f-4a7c-8c89-2b286a7fc225', 'title': 'Akuntansi'}
 {'id': '702dfd8b-b5b8-40fb-843b-4d503451b314', 'title': 'Ekonomi'}
 {'id': '40e5799a-ac08-4003-aced-99c4182ca97f', 'title': 'Ekonomi Islam'}
 {'id': '9d46d840-695e-4ecf-915c-ef58ebc36d9b', 'title': 'Administrasi Bisnis'}]",['Diploma' 'Sarjana'],2.04,,['validasi'],0.25918189730200175,False,0.0,1.0,0.31525241675617616,0.36672324227203595,23
a0468ae7-429f-4e4f-bbb7-69a167004dfe,Pengelola Data Epidemologi,""" 1) Komik EBM atau pemanfaatan sosial media utk srana edukasi berbasis EBM	
- Pemetaan masalah/isu kesehatan terkini di masyarakat
- Perumusan PICO
- Pencarian dan pemilihan bukti ilmiah
- Sintesis hasil bukti ilmiah
- Penyusunan plain language summary untuk bahan komik

2) Pelatihan CEEBM	
- Pelatihan internal: Pengelolaan administrasi pelatihan 
- Pelatihan eksternal: Penyelenggaran Kegiatan pelatihan
- Marketing

3)Pengelolaan admnistrasi PPK	
- Pengelolaan aspek administrasi meliputi penjadwalan, dokumentasi kegiatan, konfirmasi dan pencatatan kegiatan

4) Penelitian primer
- Pengambilan data di lapangan

5) Menjaga kerahasiaan dan mematuhi prosedur dan standar operasional yang berlaku.
6)  Berkoordinasi dengan tim untuk membahas kendala, perkembangan
7)  Menganalisis data
8)  ⁠Membuat laporan evaluasi data
Mendesain metode analisis data penelitian sesuai dengan rancangan studi
9) Melakukan pengolahan dan analisis statistik terhadap hasil penelitian menggunakan R dan Stata
-10) Menginterpretasikan hasil analisis statistik dan menyajikannya dalam bentuk tabel, grafik, serta laporan analitik
11 )Memberikan konsultasi statistik kepada peneliti lain dalam perencanaan dan pelaporan hasil penelitian
12 )Membantu penyusunan publikasi ilmiah dengan penyajian data statistik yang sesuai
13) Mengembangkan sistem monitoring dan evaluasi",7,25,Terverifikasi,Rsupn Dr. Cipto Mangunkusumo,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,Jl. Diponegoro No. 71,,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '4771fc3c-907f-4b0b-adde-ef9b4434425d', 'title': 'Ilmu Kesehatan Masyarakat'}]",['Sarjana'],3.5714,,['analisis data' 'r' 'statistik'],0.7037423846823324,True,0.0,0.202379484329602,0.20280751754698467,0.3625343542482503,24
a0469e5a-c705-4a89-be8a-0f893848a568,Back Office,"1.	Memastikan terpenuhinya korespondensi Unit Kerja kepada pihak eksternal Bank
2.	Memastikan tersedianya laporan pemenuhan SLA dokumen seluruh bagian.
3.	Memastikan terpenuhinya tata tertib korespondensi Bank.
4.	Memastikan seluruh dokumen korespondensi internal dan eksternal terpelihara dengan baik.
5.	Memastikan data sesuai saat melakukan input dan validasi
6.	Memastikan administrasi sesuai dengan standar",50,118,Terverifikasi,Bank Syariah Indonesia,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,"Gedung The Tower, Jl. Gatot Subroto No. 27 Kelurahan Karet Semanggi, Kecamatan Setiabudi,  Jakarta Selatan 12930",https://wlkp-assets.kemnaker.go.id/companies/5356aab7-359f-442e-a283-f649a33df44d/648df843ce4df.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '9d46d840-695e-4ecf-915c-ef58ebc36d9b', 'title': 'Administrasi Bisnis'}
 {'id': '95dd752e-e00f-4431-90bf-58bdd324a48f', 'title': 'Ilmu Komunikasi'}
 {'id': '40e5799a-ac08-4003-aced-99c4182ca97f', 'title': 'Ekonomi Islam'}
 {'id': 'b1d47991-f9e7-47c4-8e42-317b52b4d330', 'title': 'Ilmu Hukum'}
 {'id': '9cb18d5b-5afb-4c74-8b6c-f11e4927757b', 'title': 'sistem informasi'}]",['Sarjana' 'Diploma'],2.36,,['validasi'],0.25918189730200175,False,0.0,1.0,0.2832847424684159,0.3603297074144839,25
